Unnamed: 0,reviewId,userName,userImage,label,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
1368,61b88cec-4998-4fbc-95e3-0e9d7530a6af,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,neutral,Coba coba saja,4,0,1.3.1,2020-03-26 18:24:10,"Hai kak Nurtan Abdissalam, Terima kasih karena telah menggunakan layanan POST. Kami harap Kakak selalu memiliki pengalaman yang menyenangkan menggunakan aplikasi POST. Apabila ada masukan dan pertanyaan bisa langsung menghubungi cs@post.app. Salam-VR",2020-03-27 3:35:55
339,052b8d96-6fab-496d-8482-b2454028b4fd,Rahman 1453,https://play-lh.googleusercontent.com/a/AEdFTp7FqpLj5Fju5L0RAZNA0oVfsOLb9GKx1if_qqui=mo,negative,Loginnya gimana setelah daftar? Koq malah diminta untuk daftar lagi? Padahal udah daftar,1,2,1.38.2,2022-04-11 10:11:18,"Hai POSTpreneur Rahman 1453, mohon maaf atas ketidaknyamanan yang kamu alami. Untuk melakukan login bisa klik ""Masuk"". Silakan mencoba kembali aplikasinya dan apabila mengalami masalah yang sama mohon informasikan kembali detail kendala tersebut melalui Live Chat kami atau email cs@post.app. Terima kasih telah mempercayakan bisnis-mu pada POST.",2022-04-12 4:10:16
371,5b086bbb-a104-4331-8a8c-c79810c254ed,rimafw,https://play-lh.googleusercontent.com/a-/AD5-WCkr6Bo83mTawFdEQ_hjbSIRs7UkI08omZ67nfSDjQ,positive,"Bagus mudah, kalo boleh saran ditambahin kak biar ownernya bisa liat kasir pengeluaran uang",5,3,1.35.2,2022-02-14 12:13:47,"Hai POSTpreneur rimafw, Terima Kasih telah menggunakan aplikasi kasir POST. Terkait hal tersebut Owner dapat melihat melalui Laporan Shift & Kas yang ada di Dashboard ya kak. Terima kasih telah mempercayakan bisnis-mu pada POST.",2022-02-15 3:20:40
634,9e5dcfe7-61d3-4c69-af22-dfbd6ff09f69,Blu Plik,https://play-lh.googleusercontent.com/a/AEdFTp6tzrmDC1j3E1CiTrhqzTRwDoh1qMvwgE6oUvKR=mo,negative,Kadang udah diinput tapi stok tak berkurang.. Bikin konflik dengan karyawan klo gini,1,5,1.28.0,2021-07-03 9:00:23,"Hai Blu Plik, kami mohon maaf atas kendala yang dialami. Agar dapat kami bantu pengecekan, mohon laporkan kendala tersebut melalui pusat bantuan Live Chat yang ada di aplikasi/dashboard ya, agar dapat kami tangani secepatnya 24/7. Semoga bisnis kamu semakin maju dan lancar ya. Salam-My #BisnisPastiPOST",2021-07-06 8:42:41
669,dcf455ab-1e31-4d3c-8d8b-405ed558df52,Indri Burhan,https://play-lh.googleusercontent.com/a/AEdFTp7OrYyYhinzsQEYBxLyw1aiQkL32XYJlW53afAL=mo,negative,"Aplikasi bagus dengan adanya riwayat stok, jadi memudahkan kontrol stok. Kekurangannya dalam 1 transaksi cuma bisa menambahkan 1 diskon saja, sebaiknya bisa menambahkan 2 atau lebih diskon. Tidak ada varian produk, selain itu harus memasukkan nomor hp customer. Sangat tidak diperlukan.",3,124,1.26.2,2021-05-11 6:57:39,"Hai Indri Burhan, terima kasih atas feedback yang diberikan. Kritik dan saran kamu akan kami teruskan ke tim untuk evaluasi dan pengembangan fitur aplikasi kedepannya. Kami akan selalu berusaha semakin baik lagi agar kenyamanan pelanggan bisa sepenuhnya terpenuhi. Salam -U #BisnisPastiPOST",2021-05-11 12:44:56
428,a03a432b-19de-4a85-a088-14bd41946db8,Topan Abdullah,https://play-lh.googleusercontent.com/a/AEdFTp41BmFfdcCWXdnRZzNIkcLmU0UEQ63WrNcJmvSs=mo,positive,Apk yang menurut saya sempurna karna apk ini gak ribet sama sekali dan proses nya juga sangat cepat,5,0,,2021-11-04 14:42:41,"Hai POSTpreneur Topan Abdullah, Terima kasih karena telah setia menggunakan aplikasi kasir POST. Kami sangat senang dapat membantu dan memudahkan kamu dalam usaha Anda. Kami harap Anda selalu memiliki pengalaman yang menyenangkan di aplikasi kasir POST. Terima kasih telah mempercayakan bisnis-mu pada POST.",2021-11-26 9:59:05
481,4e596aef-9caa-4acf-b51f-bec20ca3243a,YUDA FEBRIANSYAH,https://play-lh.googleusercontent.com/a/AEdFTp5SLA2rSzCTkOFW6IBkLhFBMJHqdnn0HfBBJ0Qc=mo,positive,"Aplikasi kasir ini banyak banget manfaat nya , udah gitu menguntungkan , toko online juga bagus , yuk buruan install sekarang , seneng ada aplikasi kaya gini",5,4,1.33.1,2021-10-30 2:09:34,"Hai POSTpreneur YUDA FEBRIANSYAH, Terima kasih karena telah setia menggunakan aplikasi kasir POST. Kami sangat senang dapat membantu dan memudahkan kamu dalam usaha Anda. Kami harap Anda selalu memiliki pengalaman yang menyenangkan di aplikasi kasir POST. Terima kasih telah mempercayakan bisnis-mu pada POST.",2021-12-01 0:10:44
1131,fdb32b49-835d-47be-a950-6b0a4cb8c153,Mawa Sipayung,https://play-lh.googleusercontent.com/a/AEdFTp7hk_5RnI2zaNeK90iRegrSkzXWccdv1DhIqbEGgMg=mo,positive,Sangat membantu Dan mudah di gunakan mantaapp,5,0,1.8.2,2020-08-11 14:53:11,"Hai Mawa Sipayung, Terima kasih sudah menggunakan aplikasi dan layanan POST. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi POST. Semoga hari kamu menyenangkan. Salam-Vr #BisnisPastiPOST",2020-08-12 1:10:54
756,7ca02327-5523-428b-afbb-f536f52e35a6,bahrul zaelani,https://play-lh.googleusercontent.com/a-/AD5-WCkZvEog4R_x7YM7KPnDIDRCgglTa5mqvtw0ncRQuA,positive,"Aplikasi yang bagus banget dari segi display, suka banget dari semua aplikasi aplikasi lain, hanya saja fitur yang ditawarkan kurang lengkap dibandingkan aplikasi lain dengan harga premium yang cukup terbilang lumayan. Semoga saja segera ditambahkan fitur yang direquest sehingga bisa segera terrealisasikan ditempat usaha saya",5,23,1.25.0,2021-02-26 8:15:44,"Hai bahrul zaelani, terima kasih atas review yang disampaikan. Semoga kami bisa memberikan pelayanan yang lebih baik lagi ke depannya. Jangan ragu untuk memberikan saran untuk kami yang bisa disampaikan via email ke cs@post.app. Semoga bisnis kamu semakin maju dan lancar ya. Salam-PR #BisnisPastiPOST",2021-02-26 8:28:27
101,0e74803a-14da-4731-88b2-30c9c86b8d8a,Berita Jalanan,https://play-lh.googleusercontent.com/a/AEdFTp65EPVT-mkriWTP2XLfIuaSSkmmVFlf5WD3QuEk=mo,negative,Untuk apknya sudah mantap. Tapi kenapa PKL. 17.00 wib pas saya mau transaksi Apknya rada susah dibuka. Cuma hanya menampilkan logo #post saja padahal jaringan internet lancar.,4,0,,2022-07-05 10:14:11,"Hai POSTpreneur Berita Jalanan, mohon maaf atas ketidaknyamanannya. Silakan kirimkan detail kendala yang kamu alami beserta file foto atau gambar kendala tersebut melalui Live Chat di menu Bantuan aplikasi/dashboard atau email cs@post.app untuk kami bantu pengecekan. Terima kasih telah mempercayakan bisnis-mu pada POST.",2022-07-06 3:03:25
322,65a3e60a-ba01-4eca-a05e-e2cf45e3f3d9,Muhammad Rizki,https://play-lh.googleusercontent.com/a/AEdFTp4mt6By3LWdpVCgj-yyPtRO1JDNj-MwE6oQk6YF2w=mo,positive,"Kemarin sempat lelet, buffering setelah pencetakan struk, tapi sekarang aplikasi sudah berjalan dengan normal dan saya rasa lebih baik. Dengan fitur yang sekarang ini, harganya tergolong cukup murah dibandingkan dengan POS lain. Semoga kedepannya bisa ditambahkan fitur fitur lainnya, mungkin split struk untuk di kitchen gitu hehe 🙏",5,35,1.39.0,2022-04-27 12:50:04,"Hai POSTpreneur Muhammad Rizki, Terima Kasih telah menggunakan aplikasi kasir POST. Kritik dan saran dari kamu akan kami simpan sebagai masukan pengembangan fitur dan layanan kami kedepannya. Terima kasih telah mempercayakan bisnis-mu pada POST.",2022-04-28 5:13:45
65,d7c4137a-855e-4c3f-bd5c-0d90ba19aaf3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,neutral,Ok siapka di perangkat ini,5,0,,2022-08-26 14:05:05,"Hai POSTpreneur Mas Ngadiman, Terima kasih karena telah setia menggunakan aplikasi kasir POST. Kami sangat senang dapat membantu dan memudahkan kamu dalam usaha Anda. Kami harap Anda selalu memiliki pengalaman yang menyenangkan di aplikasi kasir POST. Terima kasih telah mempercayakan bisnis-mu pada POST.",2022-08-28 10:37:05
351,25e2bff8-2ccd-4900-9c90-149948f80729,Muhamad Zawawi,https://play-lh.googleusercontent.com/a/AEdFTp7HSe3PAZktiZWutOT7zEyN2x3_tHtYvc-JROda=mo,negative,"Barang input kadang tidak keluar di menu transaksi jadi aga susah makenya,scenya juga aga ribet hárus pencet lagi setiap mau transaksi",3,3,1.38.1,2022-03-29 8:30:50,"Hai POSTpreneur Muhamad Zawawi, mohon maaf atas ketidaknyamanannya. Silakan kirimkan detail kendala yang kamu alami beserta file foto atau gambar kendala tersebut melalui Live Chat di menu Bantuan atau email cs@post.app untuk kami bantu pengecekan. Terima kasih telah mempercayakan bisnis-mu pada POST.",2022-03-29 14:08:34
1213,e7b3d35f-b350-4464-8772-62da3fae2ac3,Bagus Apryan,https://play-lh.googleusercontent.com/a-/AD5-WCkUqJty3Qm4vz8fOZghWgS7FaGgnWVnxl5JzN3Xvg,positive,Good,5,0,1.7.0,2020-06-10 14:14:41,"Hai Bagus Apryan, Terima kasih sudah menggunakan aplikasi dan layanan POST. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi POST. Semoga hari kamu menyenangkan. Salam-VR",2020-06-11 1:02:57
115,89d3b920-efc4-419a-9529-fbf7c3a8cfab,brownis kopi channel,https://play-lh.googleusercontent.com/a-/AD5-WCmJWtht4dDB-gF3SbsCVEW4amvXCYf3FuCbKFWkvNo,positive,"Memang apk yg mantab,jos bgt pokok nya",5,0,1.41.1,2022-06-30 6:32:37,"Hai POSTpreneur brownis kopi channel, terima kasih karena telah setia menggunakan aplikasi kasir POST. Kami sangat senang dapat membantu dan memudahkan kamu dalam usaha Anda. Kami harap Anda selalu memiliki pengalaman yang menyenangkan di aplikasi kasir POST.",2022-07-03 6:02:22
464,f5c374b1-d5f1-4504-b54f-1be74e0b634b,Kevin Ss,https://play-lh.googleusercontent.com/a/AEdFTp5ogeEqBtWn8_qPgNo7O3tI7HEgaCdndvIUwz0m=mo,positive,"Keren bgt nih apk nya,banyak sekali toko online yg bagus disini",5,0,1.33.2,2021-10-31 5:34:13,"Hai POSTpreneur Kevin Ss, Terima kasih karena telah setia menggunakan aplikasi kasir POST. Kami sangat senang dapat membantu dan memudahkan kamu dalam usaha Anda. Kami harap Anda selalu memiliki pengalaman yang menyenangkan di aplikasi kasir POST. Terima kasih telah mempercayakan bisnis-mu pada POST.",2021-11-29 6:40:53
1120,edc33640-742b-43a9-abb1-55494150b4fe,Asep Bunawan,https://play-lh.googleusercontent.com/a-/AD5-WCmmnGpJVVJ7eakH1aYgtpbLSSpL5vl-Tt-4HJ_jeQ,positive,Ok mantap,5,0,1.11.0,2020-08-15 4:35:27,"Hai Asep Bunawan, terima kasih sudah menggunakan aplikasi dan layanan POST. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi POST. Semoga hari kamu menyenangkan. Salam-Vr #BisnisPastiPOST",2020-09-23 8:06:15
361,0dce3d4b-be01-43e6-9cff-bf49895d2776,Muhammad Naoval Aulawi,https://play-lh.googleusercontent.com/a-/AD5-WCkaknpGgtLw0dnoUEwFgkKJxrxEWYG1kFJ7vxXs,negative,Server down,1,0,1.36.2,2022-03-12 14:37:35,"Hai POSTpreneur Muhammad Naoval Aulawi, mohon maaf atas ketidaknyamanannya. Kami telah melakukan pengecekan dan perbaikan terkait dengan kendala aplikasi. Silakan mencoba kembali aplikasinya dan apabila mengalami masalah yang sama mohon informasikan melalui Live Chat kami atau email cs@post.app. Terima kasih telah mempercayakan bisnis-mu pada POST.",2022-03-18 12:51:01
1033,bcbc321f-8fc8-4127-9fdb-dfd2f1ea9c76,Muhamad Sudarno,https://play-lh.googleusercontent.com/a/AEdFTp7bEGsSt1p1piYNvJspAKX4mhjAXiQB5H9jB4_r=mo,positive,Aplikasi kasir ini sangat membantu bagi anda yang saat ini mempunyai usaha makanan / caffe atau semacamnya. Karna di aplikasi post ini pemakaian nya sangat mudah dan juga bisa buat laporan secara bersamaan,5,0,,2020-11-09 4:17:38,"Hai Muhamad Sudarno, terima kasih sudah menggunakan aplikasi dan layanan POST. Kami turut senang dapat membantu usaha kamu.Semoga kami bisa terus memberikan pelayanan yang terbaik untuk kamu. Sukses terus untuk usahanya :). Salam-R #BisnisPastiPOST",2020-11-10 6:19:14
1079,c01fd6b8-341f-4a4c-a9db-2ce12996fdae,yono mjog,https://play-lh.googleusercontent.com/a/AEdFTp4fXzyM2RLz8WBQzLPZg3XWbODdy79DukAiBBAd=mo,positive,Utk semntara bagus sih,5,0,1.16.0,2020-10-14 23:19:30,"Hai yono mjog, Terima kasih sudah menggunakan aplikasi dan layanan POST. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi POST. Semoga hari kamu menyenangkan. Salam-R",2020-10-15 1:27:36
1158,7d7e090b-1d12-4e5e-9c11-cac031fb2857,Java Pati,https://play-lh.googleusercontent.com/a/AEdFTp4lVaUIFf87vS4TNs1uPp7cnd3ibHvfLdIInc_F_w=mo,neutral,"Saya pengguna lanjutan dari sellfazz, untuk post, ada masukan : 1. Di mode kasir tolong stok di munculkan juga (seperti waktu di sellfazz), tdk hanya di mode owner, karena untuk penjualan retail ini sangat diperlukan. Jadi karyawan juga bisa ikut pantau stok. 2. Untuk rubah stok, bisa langsung di aplikasi post nya, tanpa masuk ke dashboar. Kedua poit diatas udah pernah saya sampaikan ke beberapa cs, terutama point 1, tetapi blm ada + an di aplikasi, fitur lainnya sudah ok, semoga ada tanggapan",5,50,1.10.2,2020-08-10 13:15:12,"Hai Java Pati, Terima kasih sudah menggunakan aplikasi dan layanan POST. Saran dari kamu akan kami tampung sebagai pengembangan Layanan/Aplikasi POST. Salam-Vr",2020-08-11 1:03:03
32,097424d3-0f22-444d-a72c-1d92ae483cc7,Adi Bagus Romadhon,https://play-lh.googleusercontent.com/a/AEdFTp5A54IsvNSd2uxqKsSyLeOlt17Jt5luPUsehUxB=mo,neut,"Kenapa setiap aplikasi nya di buka, sering log out sendiri ya ?",2,0,1.40.1,2022-11-12 13:33:40,"Hai POSTpreneur Adi Bagus Romadhon, mohon maaf atas ketidaknyamanannya. Silakan kirimkan detail kendala yang kamu alami beserta file foto atau gambar kendala tersebut melalui Live Chat di menu Bantuan atau email cs@post.app untuk kami bantu pengecekan. Terima kasih telah mempercayakan bisnis-mu pada POST.",2022-08-01 0:16:20
591,82b67e10-eac2-4c41-b759-d774220c377b,samuel sunshine,https://play-lh.googleusercontent.com/a-/AD5-WCntyME4_X5Iyq2GZvAcURDvPwEdRNtyBLdduqSgNQ,,"kami sudah info kami sudah penggunakan pos lain, dan saat ini belom tertarik pindah, dan saya rasa ini cukup jelas, seharusnya salesnya cukup mengerti dan paham dengan penolakan halus bukan bolak balik menghubungi dan cenderung menggangu, terima kasih",1,34,1.28.2,2021-08-03 7:07:10,"Hai Samuel Sunshine, kami mohon maaf atas peristiwa yang terjadi. Agar dapat kami bantu pengecekan, mohon laporkan kendala tersebut melalui email cs@post.app atau pusat bantuan Live Chat yang ada di aplikasi/dashboard agar dapat kami tangani secepatnya 24/7. Semoga bisnis kamu semakin maju dan lancar ya. Salam-My #BisnisPastiPOST",2021-08-03 8:03:32
358,4ce339f6-4dc1-46be-a4ec-99df1438e7ea,Masadepan Cerah,https://play-lh.googleusercontent.com/a/AEdFTp6R_2whGLQvZ_Ugn3DOOsR65yXvFhjj8YBzkRIa=mo,,Sangat membantu dgn biaya terjangku dari yg laen,5,0,,2022-03-14 14:46:38,"Hai POSTpreneur Masadepan Cerah, Terima kasih karena telah setia menggunakan aplikasi kasir POST. Kami sangat senang dapat membantu dan memudahkan kamu dalam usaha Anda. Kami harap Anda selalu memiliki pengalaman yang menyenangkan di aplikasi kasir POST. Terima kasih telah mempercayakan bisnis-mu pada POST.",2022-03-18 12:53:55
168,069c8581-e87e-4918-b084-6c6c3523a477,ayung w,https://play-lh.googleusercontent.com/a/AEdFTp4ucXEYVfb1RaEchbn_M1cnG_mlwvHRKA4YoRml=mo,,"aplikasinya rekomend buat yang usaha kecil² lan... pembayaran lengkap, bagus",5,0,1.41.1,2022-06-24 7:00:45,Hai POSTpreneur ayung w. Terima kasih karena telah setia menggunakan aplikasi kasir POST. Kami sangat senang dapat membantu dan memudahkan kamu dalam usaha Anda. Kami harap Anda selalu memiliki pengalaman yang menyenangkan di aplikasi kasir POST. Terima kasih telah mempercayakan bisnis-mu pada POST.,2022-06-24 8:32:02
220,06ce5281-9d22-4fcd-8dd7-f73858d948e2,Guest Lontong,https://play-lh.googleusercontent.com/a/AEdFTp6mGSkffq8GR7dh5zEQmOKT2sAzGtGk51DV3qvN=mo,,"Aplikasinya bagus banget,mudah digunakan dan gak ribet. Bisa bayar tagihan tiap bulan lebih gampang karena banyak pilihan untuk pembayarannya. Recommended lah untuk yang mengelola usaha. Fitur-fiturnya lengkap dan mudah dipahami.",5,26,1.41.1,2022-06-16 10:16:27,"Hai POSTpreneur Guest Lontong, Terima kasih karena telah setia menggunakan aplikasi kasir POST. Kami sangat senang dapat membantu dan memudahkan kamu dalam usaha Anda. Kami harap Anda selalu memiliki pengalaman yang menyenangkan di aplikasi kasir POST. Terima kasih telah mempercayakan bisnis-mu pada POST.",2022-06-17 3:44:27
342,655a173f-364b-49d6-81d6-334caab2703f,ayy,https://play-lh.googleusercontent.com/a-/AD5-WCk4gSeuTg0i3O1Xe42JD7c8wPST31ZwoYYu803Ezg,,sangat membantu saya dalam mengelola bisnis,5,0,1.38.2,2022-04-07 8:33:08,"Hai POSTpreneur Melowdayyy Diary, Terima kasih karena telah setia menggunakan aplikasi kasir POST. Kami sangat senang dapat membantu dan memudahkan kamu dalam usaha Anda. Kami harap Anda selalu memiliki pengalaman yang menyenangkan di aplikasi kasir POST. Terima kasih telah mempercayakan bisnis-mu pada POST.",2022-04-09 0:02:00
346,b9e1416f-fb06-42b3-8dc9-8453d8511081,Tomi Iskandar,https://play-lh.googleusercontent.com/a-/AD5-WCndbYFubrvMzKtHXOvQ9X5ZgUceZlgbfPqvTnmE,,"Kenapa setiap di update,,jadi error ,susah di buka..Transaksi kasir jadi sangat terganggu kalau seperti ini...",2,22,1.38.2,2022-04-02 10:39:33,"Hai POSTpreneur Tomi Iskandar, mohon maaf atas ketidaknyamanannya. Silakan kirimkan detail kendala yang kamu alami beserta file foto atau gambar kendala tersebut melalui Live Chat di menu Bantuan atau email cs@post.app untuk kami bantu pengecekan. Terima kasih telah mempercayakan bisnis-mu pada POST.",2022-03-29 14:06:04
218,f793fc52-aece-4fd0-bdc0-4776475c84d7,Orin Pramesi,https://play-lh.googleusercontent.com/a-/AD5-WCng4oSaMzvz27NPYDPg5xUVzPCQ-Lkeh-nIsL_7,,Aplikasiny gampang dan gak ribet. Dan yang jelas pembayrannya sangt gampang. Keren dah.,5,0,,2022-06-16 11:29:48,"Hai POSTpreneur Orin Pramesi, Terima kasih karena telah setia menggunakan aplikasi kasir POST. Kami sangat senang dapat membantu dan memudahkan kamu dalam usaha Anda. Kami harap Anda selalu memiliki pengalaman yang menyenangkan di aplikasi kasir POST. Terima kasih telah mempercayakan bisnis-mu pada POST.",2022-06-17 3:52:10
415,7bb8d418-7a79-4000-8bfb-c403d6a2ffac,Angga Saputrajaya,https://play-lh.googleusercontent.com/a/AEdFTp49SnARyZkM5huxTHfljd1LCAMzu_goxnuhZKXv=mo,,Bagus aplikasinya mudah dimengerti keren saya suka aplikasinya terimah kasih admin semoga kedepannya bisa lebih baik bagus lagi,5,0,1.33.3,2021-11-15 8:08:57,"Hai POSTpreneur Angga Saputrajaya, Terima kasih karena telah setia menggunakan aplikasi kasir POST. Kami sangat senang dapat membantu dan memudahkan kamu dalam usaha Anda. Kami harap Anda selalu memiliki pengalaman yang menyenangkan di aplikasi kasir POST. Terima kasih telah mempercayakan bisnis-mu pada POST.",2021-11-26 15:56:53
184,7116b7c4-a7fc-44d4-a8e2-7d0f1a05b14a,Insan Mujadid,https://play-lh.googleusercontent.com/a-/AD5-WClumc8pqHeycLkfEBpkePmp0qog0JQKpnZ_nLPDUw,,"Aplikasi yang dapat membantu pengelolaan keuangan saya, sangat membantu sekali, dan mudah di mengerti",5,0,1.41.1,2022-06-23 4:02:36,"Hai POSTpreneur Insan Mujadid, Terima kasih karena telah setia menggunakan aplikasi kasir POST. Kami sangat senang dapat membantu dan memudahkan kamu dalam usaha Anda. Kami harap Anda selalu memiliki pengalaman yang menyenangkan di aplikasi kasir POST. Terima kasih telah mempercayakan bisnis-mu pada POST.",2022-06-23 9:59:20
1083,4e2d4f1e-dcae-4ce7-9e5f-ec9d70070d3d,Rizki Hidayati,https://play-lh.googleusercontent.com/a-/AD5-WCmbbqkX3BR7SrStqe-y5XSWNMYVol6J62lK3ewL6pU,,Aplikasi nya keren bgt,5,0,1.13.1,2020-10-10 9:54:31,"Hai Rizki Hidayati, Terima kasih sudah menggunakan aplikasi dan layanan POST. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi POST. Semoga hari kamu menyenangkan. Salam-Vr #BisnisPatiPOST",2020-10-10 10:22:41
793,91a83d76-a581-4e3b-b60b-e9ce418f7927,Marshel Photography,https://play-lh.googleusercontent.com/a-/AD5-WCndlfQ5LD6gMtIufNH08MqBL5VnVIDopvXlSW5hGs0,,Mantap👍,5,0,1.21.0,2021-02-01 10:06:32,"Hai Marchell mp, Terima kasih sudah menggunakan aplikasi dan layanan POST. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan POST. Semoga usahamu semakin sukses ya :) -DN-",2021-02-01 11:07:41
679,8509bb9d-2620-4899-8111-3ead824c976f,JM House Jagakarsa,https://play-lh.googleusercontent.com/a-/AD5-WCnZRLGrA-9eArljJyHPYwQlHLeaDl1AHXwbKBeJhg,,Bagus sekali,5,3,1.26.1,2021-05-08 15:44:03,"Hai JM House Jagakarsa, terima kasih atas review yang disampaikan. Semoga kami bisa memberikan pelayanan yang lebih baik lagi ke depannya. Jangan ragu untuk memberikan saran untuk kami yang bisa disampaikan via email ke cs@post.app. Semoga bisnis kamu semakin maju dan lancar ya. Salam-PR #BisnisPastiPOST",2021-05-09 3:45:03
1068,7b9fdab2-31a2-4d52-af6f-608df60ecb86,Izad Mumazad,https://play-lh.googleusercontent.com/a/AEdFTp7OxCGEF2STkpOUpke_6tnuQaxURWlp2x7h8aYY=mo,,Aplikasinya bermanfaat bila ada harga barang yang lupa,5,1,1.18.0,2020-10-27 9:38:25,"Hai Izad Mumazad, terima kasih sudah menggunakan aplikasi dan layanan POST. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi POST. Semoga bisnis kamu semakin maju dan lancar ya. Salam- #BisnisPastiPOST",2020-10-27 10:10:54
1384,18038c72-9bc5-4a97-a515-30715d873d4e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,,Samoga lancar dan bermanfaat,5,0,1.1.0,2020-03-04 4:53:47,"Hi Kak TK BEYOK SETIA, terimakasih telah menggunakan POST. Kami harap Kakak selalu memiliki pengalaman yang menyenangkan menggunakan aplikasi POST. Semoga selalu sukses dengan usahanya ya kak :) -Ni-",2020-03-04 7:52:38
566,e573aa72-e5bc-45b9-9d94-c3cbc099936c,Chix Roses,https://play-lh.googleusercontent.com/a/AEdFTp56D3foRCwX3MBDtphrIJqN2juh0dHIHbLCR4od=mo,,Sip lah...,5,0,1.29.0,2021-08-23 12:41:57,"Hai Chix Roses, terima kasih atas kepercayaan kamu pada aplikasi dan layanan POST. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi POST. Jika ada kritik dan saran ataupun informasi yang dibutuhkan, silahkan hubungi kami di cs@post.app. Semoga bisnis kamu semakin maju dan lancar ya. Salam-My #BisnisPastiPOST",2021-08-25 6:16:28
869,11a61173-b487-4a97-9619-b4c35f24ee6b,Novi Sanjaya,https://play-lh.googleusercontent.com/a-/AD5-WCnpeLKLjfinCxE4T0NQ6uCeNpNaal5LCI-D17fk,,"Aplikasi ini sangat membantu untuk kelola bisnis kita dan pastinya lebih mudah, apalagi lewat fitur POST.payment semua pembayaran bisa dilakukan dengan e-wallet dengan mudah.",5,1,1.23.0,2021-01-22 14:01:57,"Hai Neo Sanjaya, terima kasih atas review yang disampaikan. Semoga kami bisa memberikan pelayanan yang lebih baik lagi ke depannya. Jangan ragu untuk memberikan saran untuk kami yang bisa disampaikan via email ke cs@post.app. Semoga bisnis kamu semakin maju dan lancar ya. Salam-PR #BisnisPastiPOST",2021-01-23 4:09:03
1134,db74a5fa-60de-4bf5-ba6b-d05ec74ea3fa,Harmoko Dmk,https://play-lh.googleusercontent.com/a-/AD5-WCmVYAGOXnytPm1cB924wOk3FdJmgJO0u_z3I-EEhA,,"Fiktur lengkap, komplit,.. mantappp...",5,1,1.6.1,2020-08-11 14:29:55,"Hai Harmoko Dmk, Terima kasih sudah menggunakan aplikasi dan layanan POST. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi POST. Semoga hari kamu menyenangkan. Salam-Vr #BisnisPastiPOST",2020-08-12 1:10:56
1365,8933c5e5-5b5e-4823-ac35-ba25a47f8a1d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,,Sangat membantu saya..keren..,5,0,1.3.1,2020-03-27 15:33:54,"Hi Kak Dhermawan Mawan, terima kasih karena telah setia menggunakan layanan POST. Kami sangat senang dapat membantu dan memudahkan kakak dalam mengatur transaksi serta pencatatan bisnis. Kami harap Kakak selalu memiliki pengalaman yang menyenangkan menggunakan aplikasi POST. Terima kasih",2020-03-28 4:00:39
1397,7ed5c794-9b12-48c0-8952-dc8ca82c9158,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,,Topppp dAh,5,0,1.0.0,2020-02-08 1:08:34,"Hi Kak Herman Sopian, terima kasih karena telah setia menggunakan layanan POST. Kami sangat senang dapat membantu dan memudahkan kakak dalam mengatur transaksi serta pencatatan bisnis. Kami harap Kakak selalu memiliki pengalaman yang menyenangkan menggunakan aplikasi POST. Terima kasih -Ni-",2020-02-08 5:04:41
629,8991e46c-5cf6-4d7e-936a-2b3fdc1e4d6f,Satrio Nyopee,https://play-lh.googleusercontent.com/a/AEdFTp6q-85XKoboe8rljP2PSQS24iMMqV8I70W_to1A=mo,,Sy coba buat akun ko ada peringatan SSL PROTOCOL ERROR ya.?,3,5,1.27.0,2021-07-05 2:36:59,"Hai Satrio Nyopee, kami mohon maaf atas kendala yang dialami. Agar dapat kami bantu pengecekan, mohon laporkan kendala tersebut melalui pusat bantuan Live Chat yang ada di aplikasi/dashboard ya, agar dapat kami tangani secepatnya 24/7. Semoga bisnis kamu semakin maju dan lancar ya. Salam-My #BisnisPastiPOST",2021-07-06 8:46:49
