author_id,name,username,created_at,text,sentimen
1919189407,Ade Novi Yanti,Noviade_94,2023-01-23T06:29:01.000Z,"Penerapan sistem Mypertamina dalam transaksi BBM susbsidi Pertamina bertujuan membatasi angka konsumsi sekaligus menghindari oknum penimbun.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/J5I1oSUWW2",good
1919189407,Ade Novi Yanti,Noviade_94,2023-01-23T06:29:17.000Z,"Melalui program Mypertamina penyaluran BBM subsidi Pertamina bisa diawasi agar tepat sasaran dan dapat mengidentifikasi kendaraan yang melakukan pengisian BBM subsidi secara berulang.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/3see5rvB4n",good
1919189407,Ade Novi Yanti,Noviade_94,2023-01-23T06:29:29.000Z,"Perluasan penerapan QR Code Mypertamina dalam pembelian solar subsidi di wilayah Jawa Timur telah menghasilkan peningkatan konsumen melakukan registrasi di subsidi tepat Mypertamina sebesar 49,5 %.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/em7HKZK2Mx",good
4857377493,hello it’s luna!,hi_luna_is_here,2023-01-23T06:30:04.000Z,"Pengembangan Mypertamina sebagai alat digital/sistem IT dalam penyaluran BBM subsidi Pertamina.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/5UpA5iJPBs",good
4857377493,hello it’s luna!,hi_luna_is_here,2023-01-23T06:30:23.000Z,"Saat ini tahap penerapan program BBM subsidi Pertamina tepat sasaran Mypertamina sudah secara menyeluruh di Jawa Tengah dan DIY.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/S7eHxF4kHv",good
4857377493,hello it’s luna!,hi_luna_is_here,2023-01-23T06:30:42.000Z,"Saat ini, terdata masyarakat yang berhak sebanyak 3,5 juta kendaraan yang telah terdaftar di subsidi Mypertamina dalam pemerataan BBM subsidi Pertamina. 
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/SIvvlHlH4D",neutral
4857377493,hello it’s luna!,hi_luna_is_here,2023-01-23T06:31:01.000Z,"Penggunaan Mypertamina dalam pembelian BBM Pertamina akan mendapatkan diskon berupa cashback sehingga bisa menghemat pengeluaran BBM.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/sFPT1qohZv",good
4857377493,hello it’s luna!,hi_luna_is_here,2023-01-23T06:31:29.000Z,"Menggunakan Mypertamina pada saat transaksi pembelian BBM di Pertamina akan mendapatkan poin redeem, voucher, serta cashback.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/qOU32MBrEK",good
4857377493,hello it’s luna!,hi_luna_is_here,2023-01-23T06:31:47.000Z,"Pendaftaran di Mypertamina cepat diproses dan dapat segera mendapatkan QR Code untuk ditunjukkan pada saat pembelian BBM di Pertamina.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/Nu9b5OsVkF",good
4857377493,hello it’s luna!,hi_luna_is_here,2023-01-23T06:32:04.000Z,"Pengoptimalan sistem Mypertamina bisa menyelamatkan hak bagi masyarakat yang berhak dalam mendapatkan BBM subsidi Pertamina.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/eiUa9uG0R6",good
4857377493,hello it’s luna!,hi_luna_is_here,2023-01-23T06:32:22.000Z,"Dengan memperbanyak transaksi pembelian BBM di Pertamina dengan menggunakan Mypertamina, akan banyak mendapatkan untung dan membantu masyarakat yang berhak mendapatkan haknya.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/QC1WRZ9et3",good
4857377493,hello it’s luna!,hi_luna_is_here,2023-01-23T06:32:39.000Z,"Penerapan sistem Mypertamina betujuan agar BBM subsidi Pertamina tepat sasaran serta mempermudah pembelian BBM dengan metode nontunai atau cashless.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/Qs3wwcxcL0",good
4857377493,hello it’s luna!,hi_luna_is_here,2023-01-23T06:32:54.000Z,"Dalam hal mempermudah transaksi pembelian solar subsidi Pertamina melalui QR Code Mypertamina, mendapatkan respon positif di Kendari.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/cV3fDjvvFQ",good
4857377493,hello it’s luna!,hi_luna_is_here,2023-01-23T06:33:15.000Z,"Pendaftaran kendaraan subsidi tepat Mypertamina akan terus dilakukan sampai ke seluruh pelosok hingga masyarakat yang berhak mendapatkan BBM subsidi Pertamina terdata.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/5kSFfZArzW",good
4857377493,hello it’s luna!,hi_luna_is_here,2023-01-23T06:33:30.000Z,"Pertamina siapkan sistem digital yang tersambung antar SPBU, sehingga pengisian BBM subsidi bisa dilakukan di SPBU manapun melalui Mypertamina.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/XMsbt15pIf",good
4857377493,hello it’s luna!,hi_luna_is_here,2023-01-23T06:33:48.000Z,"Penerapan sistem Mypertamina dalam transaksi BBM susbsidi Pertamina bertujuan membatasi angka konsumsi sekaligus menghindari oknum penimbun.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/Q5if7bmYt5",good
4857377493,hello it’s luna!,hi_luna_is_here,2023-01-23T06:34:02.000Z,"Melalui program Mypertamina penyaluran BBM subsidi Pertamina bisa diawasi agar tepat sasaran dan dapat mengidentifikasi kendaraan yang melakukan pengisian BBM subsidi secara berulang.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/7xqMMLcfWC",good
1424606491,Hoshi.,Hoshrii,2023-01-23T06:34:05.000Z,"Penerapan sistem MyPertamina dalam transaksi BBM subsidi bertujuan membatasi angka konsumsi sekaligus menghindari oknum penimbun.

@pertamina 
#SolusiUtamaMyPertamina
#TepatGunaSasaran https://t.co/uhSit1aT9W",good
1424606491,Hoshi.,Hoshrii,2023-01-23T06:34:07.000Z,"Kemudian penerapan full service menggunakan sistem MyPertamina mulai dilakukan di kabupaten/kota jawa tengah dan Yogyakarta.

#SolusiUtamaMyPertamina
#TepatGunaSasaran https://t.co/dPtAgTC1qR",good
1424606491,Hoshi.,Hoshrii,2023-01-23T06:34:11.000Z,"Lalu, masyarakat kendari menyambut dan mendukung penuh penerapan QR Code MyPertamina.

#SolusiUtamaMyPertamina
#TepatGunaSasaran https://t.co/wJro7YekvG",good
4857377493,hello it’s luna!,hi_luna_is_here,2023-01-23T06:34:15.000Z,"Perluasan penerapan QR Code Mypertamina dalam pembelian solar subsidi di wilayah Jawa Timur telah menghasilkan peningkatan konsumen melakukan registrasi di subsidi tepat Mypertamina sebesar 49,5 %.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/8nvqe6M8qB",good
2623733505,BIO,sxved9359,2023-01-23T06:35:34.000Z,@vinsiey @pertamina Segera daftar MyPertamina guys,good
2623733505,BIO,sxved9359,2023-01-23T06:36:08.000Z,@vinsiey @pertamina Segera download MyPertamina kak,good
1.56384E+18,alena fay,alenafayyy,2023-01-23T06:36:29.000Z,"Pengembangan Mypertamina sebagai alat digital/sistem IT dalam penyaluran BBM subsidi Pertamina.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/9z1ElYQcK8",good
1.56384E+18,alena fay,alenafayyy,2023-01-23T06:36:42.000Z,"Saat ini tahap penerapan program BBM subsidi Pertamina tepat sasaran Mypertamina sudah secara menyeluruh di Jawa Tengah dan DIY.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/XqYVc4cYrs",good
1.56384E+18,alena fay,alenafayyy,2023-01-23T06:36:54.000Z,"Saat ini, terdata masyarakat yang berhak sebanyak 3,5 juta kendaraan yang telah terdaftar di subsidi Mypertamina dalam pemerataan BBM subsidi Pertamina. 
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/h41BQovyI5",neutral
1.56384E+18,alena fay,alenafayyy,2023-01-23T06:37:06.000Z,"Penggunaan Mypertamina dalam pembelian BBM Pertamina akan mendapatkan diskon berupa cashback sehingga bisa menghemat pengeluaran BBM.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/m7mi0K3wC9",good
1.56384E+18,alena fay,alenafayyy,2023-01-23T06:37:18.000Z,"Menggunakan Mypertamina pada saat transaksi pembelian BBM di Pertamina akan mendapatkan poin redeem, voucher, serta cashback.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/O8PPFpfrDV",good
1424606491,Hoshi.,Hoshrii,2023-01-23T06:37:31.000Z,"Perhatian-perhatian jatah perhari hanya 20 liter bagi kendaraan yang belum terdaftar dalam sistem MyPertamina

#SolusiUtamaMyPertamina
#TepatGunaSasaran https://t.co/X5lvcA6rP9",neutral
1.56384E+18,alena fay,alenafayyy,2023-01-23T06:37:34.000Z,"Pendaftaran di Mypertamina cepat diproses dan dapat segera mendapatkan QR Code untuk ditunjukkan pada saat pembelian BBM di Pertamina.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/IIJ4L1ovdl",good
1.56384E+18,alena fay,alenafayyy,2023-01-23T06:37:45.000Z,"Pengoptimalan sistem Mypertamina bisa menyelamatkan hak bagi masyarakat yang berhak dalam mendapatkan BBM subsidi Pertamina.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/Rz34qAQqwY",good
1.56384E+18,alena fay,alenafayyy,2023-01-23T06:37:56.000Z,"Dengan memperbanyak transaksi pembelian BBM di Pertamina dengan menggunakan Mypertamina, akan banyak mendapatkan untung dan membantu masyarakat yang berhak mendapatkan haknya.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/dBOQK0gLV0",good
1.56384E+18,alena fay,alenafayyy,2023-01-23T06:38:07.000Z,"Penerapan sistem Mypertamina betujuan agar BBM subsidi Pertamina tepat sasaran serta mempermudah pembelian BBM dengan metode nontunai atau cashless.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/x7I3WUiAdk",good
1.56384E+18,alena fay,alenafayyy,2023-01-23T06:38:18.000Z,"Dalam hal mempermudah transaksi pembelian solar subsidi Pertamina melalui QR Code Mypertamina, mendapatkan respon positif di Kendari.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/H39uk5kepG",good
1.56384E+18,alena fay,alenafayyy,2023-01-23T06:38:29.000Z,"Pendaftaran kendaraan subsidi tepat Mypertamina akan terus dilakukan sampai ke seluruh pelosok hingga masyarakat yang berhak mendapatkan BBM subsidi Pertamina terdata.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/IKLs3LcGiS",good
1.56384E+18,alena fay,alenafayyy,2023-01-23T06:38:39.000Z,"Pertamina siapkan sistem digital yang tersambung antar SPBU, sehingga pengisian BBM subsidi bisa dilakukan di SPBU manapun melalui Mypertamina.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/i2sqNnSr0P",good
1.56384E+18,alena fay,alenafayyy,2023-01-23T06:38:51.000Z,"Penerapan sistem Mypertamina dalam transaksi BBM susbsidi Pertamina bertujuan membatasi angka konsumsi sekaligus menghindari oknum penimbun.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/5abOQu2JjR",good
1.56384E+18,alena fay,alenafayyy,2023-01-23T06:39:01.000Z,"Melalui program Mypertamina penyaluran BBM subsidi Pertamina bisa diawasi agar tepat sasaran dan dapat mengidentifikasi kendaraan yang melakukan pengisian BBM subsidi secara berulang.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/jqMS23RrV2",good
1.56384E+18,alena fay,alenafayyy,2023-01-23T06:39:10.000Z,"Perluasan penerapan QR Code Mypertamina dalam pembelian solar subsidi di wilayah Jawa Timur telah menghasilkan peningkatan konsumen melakukan registrasi di subsidi tepat Mypertamina sebesar 49,5 %.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/3MU5uwIoJK",good
1455833216,Maretana Dwi W ™,retaitsme,2023-01-23T06:39:38.000Z,"Pengembangan Mypertamina sebagai alat digital/sistem IT dalam penyaluran BBM subsidi Pertamina.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/oflQVUgIHM",good
1455833216,Maretana Dwi W ™,retaitsme,2023-01-23T06:39:55.000Z,"Saat ini tahap penerapan program BBM subsidi Pertamina tepat sasaran Mypertamina sudah secara menyeluruh di Jawa Tengah dan DIY.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/eVH3XV89cE",good
1455833216,Maretana Dwi W ™,retaitsme,2023-01-23T06:40:13.000Z,"Saat ini, terdata masyarakat yang berhak sebanyak 3,5 juta kendaraan yang telah terdaftar di subsidi Mypertamina dalam pemerataan BBM subsidi Pertamina. 
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/OXVm8Tq61b",neutral
1455833216,Maretana Dwi W ™,retaitsme,2023-01-23T06:40:30.000Z,"Penggunaan Mypertamina dalam pembelian BBM Pertamina akan mendapatkan diskon berupa cashback sehingga bisa menghemat pengeluaran BBM.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/lLoWC8QHwa",good
1455833216,Maretana Dwi W ™,retaitsme,2023-01-23T06:40:44.000Z,"Menggunakan Mypertamina pada saat transaksi pembelian BBM di Pertamina akan mendapatkan poin redeem, voucher, serta cashback.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/tD5MbYNc34",good
1455833216,Maretana Dwi W ™,retaitsme,2023-01-23T06:41:10.000Z,"Pendaftaran di Mypertamina cepat diproses dan dapat segera mendapatkan QR Code untuk ditunjukkan pada saat pembelian BBM di Pertamina.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/AAkmZtiX1B",good
2623733505,BIO,sxved9359,2023-01-23T06:41:23.000Z,@iluzfi @pertamina Daftar MyPertamina sekarang,good
1455833216,Maretana Dwi W ™,retaitsme,2023-01-23T06:41:24.000Z,"Pengoptimalan sistem Mypertamina bisa menyelamatkan hak bagi masyarakat yang berhak dalam mendapatkan BBM subsidi Pertamina.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/ZpaJ5dcrYg",good
2623733505,BIO,sxved9359,2023-01-23T06:41:38.000Z,@iluzfi @pertamina Silahkan daftar MyPertamina,good
1455833216,Maretana Dwi W ™,retaitsme,2023-01-23T06:41:48.000Z,"Dengan memperbanyak transaksi pembelian BBM di Pertamina dengan menggunakan Mypertamina, akan banyak mendapatkan untung dan membantu masyarakat yang berhak mendapatkan haknya.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/g7QfqdP3UE",good
1.45043E+18,Asriana,Asrianayuna,2023-01-23T06:42:01.000Z,"Menggunakan Mypertamina pada saat transaksi pembelian BBM di Pertamina akan mendapatkan poin redeem, voucher, serta cashback.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/qmUYsL5YG2",good
1455833216,Maretana Dwi W ™,retaitsme,2023-01-23T06:42:05.000Z,"Penerapan sistem Mypertamina betujuan agar BBM subsidi Pertamina tepat sasaran serta mempermudah pembelian BBM dengan metode nontunai atau cashless.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/3GKYK87tc3",good
1455833216,Maretana Dwi W ™,retaitsme,2023-01-23T06:42:23.000Z,"Dalam hal mempermudah transaksi pembelian solar subsidi Pertamina melalui QR Code Mypertamina, mendapatkan respon positif di Kendari.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/gaKkIRwK2b",good
2623733505,BIO,sxved9359,2023-01-23T06:42:40.000Z,@Murahs3nyum @pertamina MyPertamina terbaik,good
1455833216,Maretana Dwi W ™,retaitsme,2023-01-23T06:42:40.000Z,"Pendaftaran kendaraan subsidi tepat Mypertamina akan terus dilakukan sampai ke seluruh pelosok hingga masyarakat yang berhak mendapatkan BBM subsidi Pertamina terdata.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/3QRyCcph9u",good
1.45043E+18,Asriana,Asrianayuna,2023-01-23T06:42:43.000Z,"Pakai Mypertamina dalam pembelian BBM Pertamina akan mendapatkan diskon berupa cashback sehingga bisa menghemat pengeluaran BBM.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/8WgPqAKVTo",good
1455833216,Maretana Dwi W ™,retaitsme,2023-01-23T06:42:55.000Z,"Pertamina siapkan sistem digital yang tersambung antar SPBU, sehingga pengisian BBM subsidi bisa dilakukan di SPBU manapun melalui Mypertamina.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/y4cjzPBAWx",good
1455833216,Maretana Dwi W ™,retaitsme,2023-01-23T06:43:13.000Z,"Penerapan sistem Mypertamina dalam transaksi BBM susbsidi Pertamina bertujuan membatasi angka konsumsi sekaligus menghindari oknum penimbun.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/IQguHzRXbp",good
1455833216,Maretana Dwi W ™,retaitsme,2023-01-23T06:43:29.000Z,"Melalui program Mypertamina penyaluran BBM subsidi Pertamina bisa diawasi agar tepat sasaran dan dapat mengidentifikasi kendaraan yang melakukan pengisian BBM subsidi secara berulang.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/f51I37FRSJ",good
1.44559E+18,Harapan,Harapan_ina,2023-01-23T06:43:41.000Z,"Wah saat ini sudah terdata masyarakat yang berhak sebanyak 3,5 juta kendaraan yang telah terdaftar di subsidi Mypertamina dalam pemerataan BBM subsidi Pertamina. 
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/z69quukBEJ",good
1455833216,Maretana Dwi W ™,retaitsme,2023-01-23T06:43:47.000Z,"Perluasan penerapan QR Code Mypertamina dalam pembelian solar subsidi di wilayah Jawa Timur telah menghasilkan peningkatan konsumen melakukan registrasi di subsidi tepat Mypertamina sebesar 49,5 %.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/JXOkJbgiDg",good
1.44559E+18,Harapan,Harapan_ina,2023-01-23T06:44:12.000Z,"Program Mypertamina penyaluran BBM subsidi Pertamina bisa diawasi agar tepat sasaran dan dapat mengidentifikasi kendaraan yang melakukan pengisian BBM subsidi secara berulang.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/DXioLyRXgj",good
1.36705E+18,🍷,canecentia,2023-01-23T06:44:21.000Z,"Pengembangan Mypertamina sebagai alat digital/sistem IT dalam penyaluran BBM subsidi Pertamina.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/360L6V0Mgl",good
1.45393E+18,Rere Ardiansyah,RereArdiansyah4,2023-01-23T06:44:54.000Z,"Pertamina siapkan sistem digital yang tersambung antar SPBU, sehingga pengisian BBM subsidi bisa dilakukan di SPBU manapun melalui Mypertamina.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/mie68m7oPJ",good
334994598,LantikCell,LantikCell,2023-01-23T06:45:13.000Z,@vinsiey @pertamina Mantap MyPertamina,good
1.45393E+18,Rere Ardiansyah,RereArdiansyah4,2023-01-23T06:45:28.000Z,"Mempermudah transaksi pembelian solar subsidi Pertamina melalui QR Code Mypertamina, mendapatkan respon positif di Kendari.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/LUsKheWTxP",good
334994598,LantikCell,LantikCell,2023-01-23T06:45:39.000Z,@vinsiey @pertamina MyPertamina terbaik,good
1.37421E+18,Romi antunius,AntuniusRomi,2023-01-23T06:46:17.000Z,"Tahap penerapan program BBM subsidi Pertamina tepat sasaran Mypertamina sudah secara menyeluruh di Jawa Tengah dan DIY.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/siSFh1LsYS",good
1.37421E+18,Romi antunius,AntuniusRomi,2023-01-23T06:46:59.000Z,"Pendaftaran kendaraan subsidi tepat Mypertamina akan terus dilakukan sampai ke seluruh pelosok hingga masyarakat yang berhak mendapatkan BBM subsidi Pertamina.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/6FvJeREg6n",good
1.45353E+18,Finn Rana,finn_rana,2023-01-23T06:47:38.000Z,"Jatah perhari kosumen yang belum mendaftarkan kendaraan di MyPertamina hanya 20 liter/hari
#SolusiUtamaMyPertamina
#TepatGunaSasaran @pertamina https://t.co/beZvJG2fAn",neutral
1.45353E+18,Finn Rana,finn_rana,2023-01-23T06:48:14.000Z,"perluasan penerapan QR code MyPertamina untk pembelian BBM subsidi terus dilakukan di wilayah Jawa Timur. Hal ini menghasilkan peningkatan sebesar 49.5% atas konsumen yg mendaftar subsidi tepat MyPertamina
#SolusiUtamaMyPertamina
#TepatGunaSasaran @pertamina https://t.co/DE8aWeAqR1",good
1529584878,M E L,melatinaghalay,2023-01-23T06:48:28.000Z,@iluzfi @pertamina Daftar MyPertamina sekarang,good
1529584878,M E L,melatinaghalay,2023-01-23T06:48:49.000Z,@vinsiey @pertamina Daftar MyPertamina yuk,good
524717861,bible studies,institute_bible,2023-01-23T06:59:41.000Z,@vinsiey @pertamina Daftar MyPertamina kuy,good
1.18354E+18,Ⓒⓐⓣⓐⓣⓐⓝ Ⓒⓞⓒⓞⓣⓐⓝ,Wiznu_Prayoga,2023-01-23T06:59:56.000Z,"@pertamina siapkan sistem digital yg tersambung antar SPBU.
Sistem Tersebut Akan Membaca Transaksi 3,5 Juta Konsumen BBM Subsidi Yang Telah Mendaftar Di Subsidi Tepat MyPertamina.

#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/JjaJ7x1Yvn",good
524717861,bible studies,institute_bible,2023-01-23T07:00:59.000Z,@CintaikarenaNya @pertamina Daftar MyPertamina,good
1.36709E+18,Marteg,LekMarteg,2023-01-23T07:10:49.000Z,@Wiznu_Prayoga @pertamina ini lohhh manfaatnya MyPertamina,good
1.18723E+18,𝕻𝖊𝖓𝖌𝖆𝖇𝖉𝖎 ☕ 𝕾𝖆𝖘𝖊𝖙𝖆𝖓,Zavaro37,2023-01-23T07:44:54.000Z,"Maka dari itu, mulai dari sekarang pastikan kendaraan anda sudah terdaftar di MyPertamina dan mendapatkan kode QR nya.. https://t.co/xy4psNMjFg",good
1.18723E+18,𝕻𝖊𝖓𝖌𝖆𝖇𝖉𝖎 ☕ 𝕾𝖆𝖘𝖊𝖙𝖆𝖓,Zavaro37,2023-01-23T07:48:03.000Z,"Wow...
Sebanyak 53 ribu warga Bengkulu telah mendaftarkan kendaraannya sebagai pengguna BBM bersubsidi @pertamina di aplikasi Mypertamina dan mendukung penyaluran BBM subsidi tepat sasaran.

#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/2Jj2sgAK3i",good
1.18723E+18,𝕻𝖊𝖓𝖌𝖆𝖇𝖉𝖎 ☕ 𝕾𝖆𝖘𝖊𝖙𝖆𝖓,Zavaro37,2023-01-23T07:48:06.000Z,"Diharapkan dg memakai MyPertamina penyaluran BBM subsidi kepada masyarakat menjadi lebih tepat sasaran serta dapat mengidentifikasi kendaraan yg melakukan pengisian secara berulang.

#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/byA6UCPuBk",good
323271222,dony_achmad,dony_85,2023-01-23T08:06:12.000Z,"@MyPertaminaID min,  klo mau daftarin mobil perusahaan di my pertamina pakai data perusahaan atau data perorangan ?",neutral
1.27285E+18,BANTENG SETIA NKRI,ballapann,2023-01-23T09:06:11.000Z,"Mypertamina kian disambut baik oleh masyarakat.

Hal tersebut jelas dampak dari mypertamina yg kian dirasakan dalam penyaluran bbm subsidi agar tepat sasaran

#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/tSroLSVEC9",good
1.27285E+18,BANTENG SETIA NKRI,ballapann,2023-01-23T09:06:14.000Z,"Mypertamina merupakan solusi untuk menciptakan penyaluran bbm bersubsidi agar tepat sasaran. Karena mypertamina dapat memonitor siapa saja yg diperbolehkan membeli bbm bersubsidi
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/xqhjlHK5x5",good
8.24771E+17,Sri Wahyuni,yuni1695,2023-01-23T09:09:17.000Z,@MyPertaminaID Pakai My Pertamina Sekarang #MyPertamina #Call135 #SemuaJadiIstimewa,good
8.24771E+17,Sri Wahyuni,yuni1695,2023-01-23T09:09:17.000Z,@MyPertaminaID Pakai My Pertamina Sekarang #MyPertamina #Call135 #SemuaJadiIstimewa,good
7.88714E+17,MyPertamina,MyPertaminaID,2023-01-23T09:10:37.000Z,"Mau bayar transaksi BBM pake aplikasi MyPertamina tapi masih bingung sama aturan telepon genggam di SPBU? Baca post ini, yuk!

#MyPertamina #Call135 #SemuaJadiIstimewa https://t.co/IKJb7PAomm",neutral
1.36709E+18,Marteg,LekMarteg,2023-01-23T09:10:41.000Z,"@ballapann @pertamina Alhamdulillah
tentunya byk masyarakat yg mengapresiasi penerapan MyPertamina",good
1.22932E+18,D-LION,DL_DLION,2023-01-23T09:16:00.000Z,"Lanjutkan terus MyPertamina selalu bisa jadi solusi utama beli BBM praktis dan mudah melalui digitalisasi yang ada  #SolusiUtamaMyPertamina 
#TepatGunaSasaran https://t.co/5ewLQ1yD2a",good
703756807,❤️ Not Your's ❤️,Thoughts_1_,2023-01-23T09:20:01.000Z,"Banyak oknum nakal yang tidak bertanggungjawab menimbun BBM subsidi. Makanya ayo kita semua daftar MyPertamina dan turut berkontribusi dalam program BBM tepat sasaran
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/AZ8WRaawmh",good
703756807,❤️ Not Your's ❤️,Thoughts_1_,2023-01-23T09:20:04.000Z,"Warga Bengkulu udah pada pakai MyPertamina, ayo kamu juga 😊
#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/xHE9I78p9s",good
1.22932E+18,D-LION,DL_DLION,2023-01-23T09:21:40.000Z,"Nih guys benefitnya banyak banget MyPertamina bisa diandalkan yaa mantap @pertamina kasih banyak kemudahan buat kita #SolusiUtamaMyPertamina 
#TepatGunaSasaran https://t.co/0BQfx7igsn",good
1.22932E+18,D-LION,DL_DLION,2023-01-23T09:23:37.000Z,"Yuk gasskeun buat mutualku pake MyPertamina tiap isi BBM di semua SPBU Pertamina bisa dilakukan dengan cepat yeah broo #SolusiUtamaMyPertamina 
#TepatGunaSasaran https://t.co/htJfZhPOl3",good
1.36709E+18,Marteg,LekMarteg,2023-01-23T09:24:30.000Z,"@Thoughts_1_ @pertamina jangan biarkan oknum” nakal menimbun 
digitalisasi MyPertamina lahhh solusinya",good
703756807,❤️ Not Your's ❤️,Thoughts_1_,2023-01-23T09:26:39.000Z,"Masyarakat Bengkulu sudah mendaftarkan kendaraan disubsidi tepat sasaran.
Semoga MyPertamina jadi solusi ubtuk BBM bersubsidi tepat sasaran.
Yuk pakai MyPertamina
 #SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/efg2QW6BPV",good
703756807,❤️ Not Your's ❤️,Thoughts_1_,2023-01-23T09:26:43.000Z,"Ngga hanya Bengkulu aja nih tapi penerapan sistem MyPertamina diperluas di Jawa Tengah dan DIY
Jadi seneng deh banyak yang mensukseskan BBM subsidi tepat sasaran 🥰
#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/42mNN1TX3e",good
1.36709E+18,Marteg,LekMarteg,2023-01-23T09:27:09.000Z,@Thoughts_1_ @pertamina Yukkk daftar MyPertamina,good
1.23929E+18,Miss Sambat🗿,Jowo_Sambat,2023-01-23T09:27:10.000Z,"Alhamdulillah bersyukur banget MyPertamina selalu bisa jadi solusi utama beli BBM praktis dan mudah melalui digitalisasi yang ada  #SolusiUtamaMyPertamina 
#TepatGunaSasaran 
Digitalisasi epic https://t.co/YJEkAqumgi",good
